country_code,country_name,year,month,temperature
AL,Albania,2020,2,6.9713792759796664
AL,Albania,2020,3,8.353639357512998
AL,Albania,2020,4,11.05582469701767
AL,Albania,2020,5,15.805190886220625
AL,Albania,2020,6,18.555128479003905
AL,Albania,2020,7,21.99620702189784
AL,Albania,2020,8,22.797821414086126
AL,Albania,2020,9,20.35963093439738
AL,Albania,2020,10,14.550796416497999
AL,Albania,2020,11,10.726764790217082
AL,Albania,2020,12,8.308430148709204
AL,Albania,2021,1,4.968349926894711
AL,Albania,2021,2,6.690830014646053
AL,Albania,2021,3,6.226281558313678
AL,Albania,2021,4,9.52883158524831
AL,Albania,2021,5,15.573407634612053
AL,Albania,2021,6,20.249608771006265
AL,Albania,2021,7,23.811220292122133
AL,Albania,2021,8,23.70013452345325
AL,Albania,2021,9,18.67118066151937
AL,Albania,2021,10,12.728124587766585
AL,Albania,2021,11,11.686979190508525
AL,Albania,2021,12,6.0504955783967045
AL,Albania,2022,1,4.053848324283476
AL,Albania,2022,2,5.649800679513386
AL,Albania,2022,3,5.313114320739141
AL,Albania,2022,4,10.596876446406046
AL,Albania,2022,5,16.599661673268965
AL,Albania,2022,6,21.387598609924318
AL,Albania,2022,7,22.58008009387601
AL,Albania,2022,8,22.573206870786606
AL,Albania,2022,9,18.266506067911784
AL,Albania,2022,10,14.359482180687689
AL,Albania,2022,11,11.123112773895263
AL,Albania,2022,12,9.393328028340493
AT,Austria,2015,1,-0.44284457713365555
AT,Austria,2015,2,-1.36247056722641
AT,Austria,2015,3,3.0219009235020615
AT,Austria,2015,4,6.83929839556416
AT,Austria,2015,5,11.462858015491117
AT,Austria,2015,6,15.48078784942627
AT,Austria,2015,7,19.40437682982414
AT,Austria,2015,8,18.842589224538496
AT,Austria,2015,9,11.810073280334473
AT,Austria,2015,10,7.479660464871314
AT,Austria,2015,11,5.639224425951641
AT,Austria,2015,12,2.8236164921714417
AT,Austria,2016,1,-1.5646392892925969
AT,Austria,2016,2,2.0928657096007774
AT,Austria,2016,3,2.5670473364091695
AT,Austria,2016,4,7.565770025054613
AT,Austria,2016,5,11.010781318910661
AT,Austria,2016,6,15.374742794036866
AT,Austria,2016,7,17.555222911219442
AT,Austria,2016,8,16.307801800389445
AT,Austria,2016,9,14.664969062805175
AT,Austria,2016,10,6.8180986835110575
AT,Austria,2016,11,2.4025141405562556
AT,Austria,2016,12,-0.045567943203833824
AT,Austria,2017,1,-5.7385754873675685
AT,Austria,2017,2,1.2535242393080681
AT,Austria,2017,3,5.644148080579695
AT,Austria,2017,4,6.077159432570139
AT,Austria,2017,5,12.351200580596924
AT,Austria,2017,6,17.300674883524575
AT,Austria,2017,7,17.30651012543709
AT,Austria,2017,8,18.157198905944824
AT,Austria,2017,9,10.644105752309164
AT,Austria,2017,10,9.150527323445967
AT,Austria,2017,11,2.280147572855154
AT,Austria,2017,12,-1.2926984239489798
AT,Austria,2018,1,0.7792055224699357
AT,Austria,2018,2,-4.351917678490281
AT,Austria,2018,3,0.6900025058177215
AT,Austria,2018,4,11.137658174832662
AT,Austria,2018,5,13.885531117839198
AT,Austria,2018,6,15.955956649780273
AT,Austria,2018,7,17.528042547164425
AT,Austria,2018,8,18.67013125265798
AT,Austria,2018,9,14.254961983362834
AT,Austria,2018,10,9.893306409159013
AT,Austria,2018,11,4.212430761257808
AT,Austria,2018,12,-0.17866980296469515
AT,Austria,2019,1,-3.297405767825342
AT,Austria,2019,2,1.7184550421578548
AT,Austria,2019,3,4.65321070724918
AT,Austria,2019,4,7.652032907803854
AT,Austria,2019,5,8.48977300428575
AT,Austria,2019,6,18.806162548065185
AT,Austria,2019,7,17.998545339030603
AT,Austria,2019,8,17.992215341137303
AT,Austria,2019,9,13.133887227376302
AT,Austria,2019,10,9.837794680749216
AT,Austria,2019,11,4.0129027734200156
AT,Austria,2019,12,0.79328443266211
AT,Austria,2020,1,-0.10967665141628628
AT,Austria,2020,2,2.571630518498092
AT,Austria,2020,3,3.0702751326945523
AT,Austria,2020,4,8.660171562433243
AT,Austria,2020,5,10.426826907742408
AT,Austria,2020,6,14.60028896331787
AT,Austria,2020,7,16.888851135007798
AT,Austria,2020,8,17.803865186629757
AT,Austria,2020,9,13.623077154159546
AT,Austria,2020,10,7.651563382917835
AT,Austria,2020,11,3.9405066644152
AT,Austria,2020,12,-0.1369282951758753
AT,Austria,2021,1,-2.7360942017647525
AT,Austria,2021,2,1.1577911735512316
AT,Austria,2021,3,2.1776609858197546
AT,Austria,2021,4,4.549552692721287
AT,Austria,2021,5,9.08953305213682
AT,Austria,2021,6,17.51642134984334
AT,Austria,2021,7,17.615726071019328
AT,Austria,2021,8,15.3602633014802
AT,Austria,2021,9,13.756890360514323
AT,Austria,2021,10,7.629274383667977
AT,Austria,2021,11,2.7273616840442028
AT,Austria,2021,12,-0.5087725697986537
AT,Austria,2022,1,-0.3378937141068521
AT,Austria,2022,2,1.2765484424307942
AT,Austria,2022,3,2.7505160375468205
AT,Austria,2022,4,5.857997893790404
AT,Austria,2022,5,13.312293883292906
AT,Austria,2022,6,17.589169311523438
AT,Austria,2022,7,18.245172839010916
AT,Austria,2022,8,17.894988736798688
AT,Austria,2022,9,11.546213515599568
AT,Austria,2022,10,11.328255438035535
AT,Austria,2022,11,4.0977058117588365
AT,Austria,2022,12,-0.19700426079573152
BE,Belgium,2015,1,3.033380322038166
BE,Belgium,2015,2,2.7338990720787226
BE,Belgium,2015,3,5.966259833305113
BE,Belgium,2015,4,9.242612568537394
BE,Belgium,2015,5,12.454528147174466
BE,Belgium,2015,6,16.048230584462484
BE,Belgium,2015,7,18.747646362550796
BE,Belgium,2015,8,18.76816955689461
BE,Belgium,2015,9,13.032490126291911
BE,Belgium,2015,10,9.778864291406446
BE,Belgium,2015,11,9.314097134272258
BE,Belgium,2015,12,8.823213438833914
BE,Belgium,2016,1,4.335476058144723
BE,Belgium,2016,2,4.416409454212106
BE,Belgium,2016,3,5.01237759667058
BE,Belgium,2016,4,8.411017227172852
BE,Belgium,2016,5,13.789251450569399
BE,Belgium,2016,6,16.43721923828125
BE,Belgium,2016,7,18.464130032447077
BE,Belgium,2016,8,18.1602997010754
BE,Belgium,2016,9,17.38291130065918
BE,Belgium,2016,10,9.878765844529674
BE,Belgium,2016,11,5.9592478295167295
BE,Belgium,2016,12,3.7544893723341723
BE,Belgium,2017,1,0.3778572495906585
BE,Belgium,2017,2,5.542231247893402
BE,Belgium,2017,3,8.800797770100255
BE,Belgium,2017,4,8.118639286359151
BE,Belgium,2017,5,14.91881985818186
BE,Belgium,2017,6,18.591732947031655
BE,Belgium,2017,7,18.436874666521625
BE,Belgium,2017,8,17.654327454105502
BE,Belgium,2017,9,13.613482666015624
BE,Belgium,2017,10,12.719797534327354
BE,Belgium,2017,11,6.279716928799948
BE,Belgium,2017,12,4.031368066706966
BE,Belgium,2018,1,5.46718518964706
BE,Belgium,2018,2,0.23244200806532542
BE,Belgium,2018,3,4.839748699818888
BE,Belgium,2018,4,12.248816013336182
BE,Belgium,2018,5,15.527393310300765
BE,Belgium,2018,6,17.4427991549174
BE,Belgium,2018,7,21.05822197083504
BE,Belgium,2018,8,18.851176138847105
BE,Belgium,2018,9,14.86937494277954
BE,Belgium,2018,10,11.786667339263424
BE,Belgium,2018,11,6.718904940287272
BE,Belgium,2018,12,5.313537042467825
BE,Belgium,2019,1,2.4258262030780315
BE,Belgium,2019,2,5.966763096196312
BE,Belgium,2019,3,7.762804538972916
BE,Belgium,2019,4,10.156488037109375
BE,Belgium,2019,5,11.370571982476019
BE,Belgium,2019,6,18.138261540730795
BE,Belgium,2019,7,18.803624922229396
BE,Belgium,2019,8,18.525902594289473
BE,Belgium,2019,9,14.71322577794393
BE,Belgium,2019,10,11.741482580861739
BE,Belgium,2019,11,6.053592403729757
BE,Belgium,2019,12,5.458033622753236
BE,Belgium,2020,1,5.2634761838182325
BE,Belgium,2020,2,6.63230744723616
BE,Belgium,2020,3,6.6248708078938146
BE,Belgium,2020,4,11.595858955383301
BE,Belgium,2020,5,13.15667155481154
BE,Belgium,2020,6,16.839643987019855
BE,Belgium,2020,7,17.37782016877205
BE,Belgium,2020,8,20.495137306951708
BE,Belgium,2020,9,15.934057076772055
BE,Belgium,2020,10,11.073604829849735
BE,Belgium,2020,11,8.291463641325633
BE,Belgium,2020,12,5.1730607132757855
BE,Belgium,2021,1,2.535871628792055
BE,Belgium,2021,2,4.632241060857528
BE,Belgium,2021,3,6.3628420291408405
BE,Belgium,2021,4,6.457931184768677
BE,Belgium,2021,5,10.950246657094649
BE,Belgium,2021,6,18.17142327626546
BE,Belgium,2021,7,17.61194807483304
BE,Belgium,2021,8,16.527844982762492
BE,Belgium,2021,9,15.740623283386231
BE,Belgium,2021,10,10.671032936342302
BE,Belgium,2021,11,5.696110236644745
BE,Belgium,2021,12,5.101701021194458
BE,Belgium,2022,1,3.709581368392514
BE,Belgium,2022,2,5.906229742935726
BE,Belgium,2022,3,7.148850815911446
BE,Belgium,2022,4,9.230346779028576
BE,Belgium,2022,5,14.499553126673543
BE,Belgium,2022,6,17.33165963490804
BE,Belgium,2022,7,18.855741716200306
BE,Belgium,2022,8,20.153045408187374
BE,Belgium,2022,9,14.328811168670654
BE,Belgium,2022,10,13.400398254394531
BE,Belgium,2022,11,8.421160300572712
BE,Belgium,2022,12,3.456550492394354
BG,Bulgaria,2015,1,0.1532939647234262
BG,Bulgaria,2015,2,1.4185994065233645
BG,Bulgaria,2015,3,4.718694460007452
BG,Bulgaria,2015,4,9.324683014551798
BG,Bulgaria,2015,5,16.20441513676797
BG,Bulgaria,2015,6,18.474427541097004
BG,Bulgaria,2015,7,23.000470438311176
BG,Bulgaria,2015,8,22.175159638927827
BG,Bulgaria,2015,9,18.235205046335857
BG,Bulgaria,2015,10,10.866062902635143
BG,Bulgaria,2015,11,8.021944340070089
BG,Bulgaria,2015,12,3.0920231399997586
BG,Bulgaria,2016,1,-2.381356906626494
BG,Bulgaria,2016,2,6.331599147155368
BG,Bulgaria,2016,3,6.444406097935092
BG,Bulgaria,2016,4,12.524999173482259
BG,Bulgaria,2016,5,13.992298864549205
BG,Bulgaria,2016,6,20.60196901957194
BG,Bulgaria,2016,7,22.506446223105154
BG,Bulgaria,2016,8,21.53518166080598
BG,Bulgaria,2016,9,17.46248722076416
BG,Bulgaria,2016,10,10.54415778190859
BG,Bulgaria,2016,11,5.964688850442568
BG,Bulgaria,2016,12,-0.8097811177853614
BG,Bulgaria,2017,1,-4.82783055497754
BG,Bulgaria,2017,2,1.4937051225985802
BG,Bulgaria,2017,3,7.630206692603327
BG,Bulgaria,2017,4,9.063274280230205
BG,Bulgaria,2017,5,14.439826165476154
BG,Bulgaria,2017,6,20.576916027069093
BG,Bulgaria,2017,7,22.111833326278195
BG,Bulgaria,2017,8,22.413503216158958
BG,Bulgaria,2017,9,17.930579280853273
BG,Bulgaria,2017,10,10.889183405906923
BG,Bulgaria,2017,11,6.329715204238892
BG,Bulgaria,2017,12,3.0587911147383915
BG,Bulgaria,2018,1,1.6299290661850288
BG,Bulgaria,2018,2,1.8640454102839739
BG,Bulgaria,2018,3,4.37451070739377
BG,Bulgaria,2018,4,13.92982489267985
BG,Bulgaria,2018,5,17.38166113822691
BG,Bulgaria,2018,6,20.347711245218914
BG,Bulgaria,2018,7,21.61482435657132
BG,Bulgaria,2018,8,22.347794317430065
BG,Bulgaria,2018,9,17.9224871635437
BG,Bulgaria,2018,10,13.265493069925617
BG,Bulgaria,2018,11,6.218344769875207
BG,Bulgaria,2018,12,0.2706745462191682
BG,Bulgaria,2019,1,-0.47876675408934466
BG,Bulgaria,2019,2,3.204378883354366
BG,Bulgaria,2019,3,7.762899598767681
BG,Bulgaria,2019,4,9.8650528271993
BG,Bulgaria,2019,5,14.705177614765782
BG,Bulgaria,2019,6,21.062011019388834
BG,Bulgaria,2019,7,21.730116444249308
BG,Bulgaria,2019,8,22.93781268212103
BG,Bulgaria,2019,9,18.346568075815835
BG,Bulgaria,2019,10,13.9231628294914
BG,Bulgaria,2019,11,10.29236690203349
BG,Bulgaria,2019,12,3.9016539639522954
BG,Bulgaria,2020,1,1.3684667465427232
BG,Bulgaria,2020,2,4.28645654074077
BG,Bulgaria,2020,3,6.593730679442805
BG,Bulgaria,2020,4,9.92232768734296
BG,Bulgaria,2020,5,15.043764760417323
BG,Bulgaria,2020,6,18.799398104349773
BG,Bulgaria,2020,7,21.948810638919955
BG,Bulgaria,2020,8,22.733546103200606
BG,Bulgaria,2020,9,19.612736860911053
BG,Bulgaria,2020,10,14.149882685753607
BG,Bulgaria,2020,11,6.420938391486804
BG,Bulgaria,2020,12,4.8476957419226245
BG,Bulgaria,2021,1,1.919439301856103
BG,Bulgaria,2021,2,3.8950126320123672
BG,Bulgaria,2021,3,3.8015745762855775
BG,Bulgaria,2021,4,8.340418926874797
BG,Bulgaria,2021,5,15.253421783447266
BG,Bulgaria,2021,6,19.243174362182618
BG,Bulgaria,2021,7,23.332262346821448
BG,Bulgaria,2021,8,22.937091581283077
BG,Bulgaria,2021,9,16.839365482330322
BG,Bulgaria,2021,10,9.870959081957418
BG,Bulgaria,2021,11,8.42115340232849
BG,Bulgaria,2021,12,2.707055194002967
BG,Bulgaria,2022,1,1.4949788142055762
BG,Bulgaria,2022,2,4.217503321224025
BG,Bulgaria,2022,3,3.0985193242949816
BG,Bulgaria,2022,4,10.379019053777059
BG,Bulgaria,2022,5,15.89195974411503
BG,Bulgaria,2022,6,20.557244237263998
BG,Bulgaria,2022,7,22.79461589936287
BG,Bulgaria,2022,8,23.47475267225696
BG,Bulgaria,2022,9,17.402558771769208
BG,Bulgaria,2022,10,13.34558443869314
BG,Bulgaria,2022,11,9.179395079612732
BG,Bulgaria,2022,12,4.608840950073734
CH,Switzerland,2015,1,-1.5671751779474077
CH,Switzerland,2015,2,-3.174125138138022
CH,Switzerland,2015,3,2.1138379679572195
CH,Switzerland,2015,4,5.468043288091818
CH,Switzerland,2015,5,9.406043883292906
CH,Switzerland,2015,6,13.653567918141682
CH,Switzerland,2015,7,17.713754746221728
CH,Switzerland,2015,8,15.628743663910896
CH,Switzerland,2015,9,9.126691087086995
CH,Switzerland,2015,10,6.02516883419406
CH,Switzerland,2015,11,4.306559521704912
CH,Switzerland,2015,12,2.328011444499416
CH,Switzerland,2016,1,-0.9919405565146479
CH,Switzerland,2016,2,-0.11772431279050893
CH,Switzerland,2016,3,0.2894364644082319
CH,Switzerland,2016,4,4.756938739617665
CH,Switzerland,2016,5,8.0382100266795
CH,Switzerland,2016,6,12.107355244954427
CH,Switzerland,2016,7,15.15329848566363
CH,Switzerland,2016,8,14.846655476477839
CH,Switzerland,2016,9,12.97938674290975
CH,Switzerland,2016,10,5.503619659331537
CH,Switzerland,2016,11,1.8829127761224902
CH,Switzerland,2016,12,0.047887611623492955
CH,Switzerland,2017,1,-4.905921574802168
CH,Switzerland,2017,2,0.6175670746181694
CH,Switzerland,2017,3,4.3225877628691745
CH,Switzerland,2017,4,4.460177236795426
CH,Switzerland,2017,5,9.923745955190352
CH,Switzerland,2017,6,15.184357277552287
CH,Switzerland,2017,7,15.06057317795292
CH,Switzerland,2017,8,15.444643958922356
CH,Switzerland,2017,9,8.721842527389526
CH,Switzerland,2017,10,7.845041128896898
CH,Switzerland,2017,11,0.8632733712593716
CH,Switzerland,2017,12,-2.612706668434604
CH,Switzerland,2018,1,0.49231404162222353
CH,Switzerland,2018,2,-5.30353974870273
CH,Switzerland,2018,3,-0.1403699418710122
CH,Switzerland,2018,4,7.768925213813783
CH,Switzerland,2018,5,10.47346168948758
CH,Switzerland,2018,6,13.753450266520183
CH,Switzerland,2018,7,16.06440608732162
CH,Switzerland,2018,8,15.965843785193659
CH,Switzerland,2018,9,12.542346477508545
CH,Switzerland,2018,10,7.936640754822762
CH,Switzerland,2018,11,2.901004282136758
CH,Switzerland,2018,12,-0.17233116396011838
CH,Switzerland,2019,1,-4.369310220403055
CH,Switzerland,2019,2,0.5905835883957997
CH,Switzerland,2019,3,2.2268216696477703
CH,Switzerland,2019,4,4.523058345913887
CH,Switzerland,2019,5,6.107339954183947
CH,Switzerland,2019,6,15.18688071568807
CH,Switzerland,2019,7,16.1829006133541
CH,Switzerland,2019,8,15.00172544294788
CH,Switzerland,2019,9,11.395488389333089
CH,Switzerland,2019,10,8.5034228140308
CH,Switzerland,2019,11,1.5766792307297393
CH,Switzerland,2019,12,0.7284549113002518
CH,Switzerland,2020,1,-0.35764882325254865
CH,Switzerland,2020,2,1.6698187651305365
CH,Switzerland,2020,3,1.5839681763562459
CH,Switzerland,2020,4,7.611310536911089
CH,Switzerland,2020,5,9.595220242777177
CH,Switzerland,2020,6,11.868711932500203
CH,Switzerland,2020,7,15.315703822720435
CH,Switzerland,2020,8,15.096695638472035
CH,Switzerland,2020,9,11.865709527333577
CH,Switzerland,2020,10,5.44408162947624
CH,Switzerland,2020,11,3.6764290056501827
CH,Switzerland,2020,12,-1.2313454703938576
CH,Switzerland,2021,1,-3.664588800361079
CH,Switzerland,2021,2,0.6709710593734466
CH,Switzerland,2021,3,0.8719983408527991
CH,Switzerland,2021,4,2.921705427269141
CH,Switzerland,2021,5,6.234220843161306
CH,Switzerland,2021,6,14.318078390757243
CH,Switzerland,2021,7,13.925264543102633
CH,Switzerland,2021,8,13.084578421808057
CH,Switzerland,2021,9,12.095004574457805
CH,Switzerland,2021,10,6.189831210720923
CH,Switzerland,2021,11,1.0719636296232538
CH,Switzerland,2021,12,-0.9094102815274262
CH,Switzerland,2022,1,-1.6812387627940022
CH,Switzerland,2022,2,-0.23112784246248874
CH,Switzerland,2022,3,2.2794589304154913
CH,Switzerland,2022,4,4.678148655717572
CH,Switzerland,2022,5,11.472493017873457
CH,Switzerland,2022,6,15.15800100962321
CH,Switzerland,2022,7,16.806764941061697
CH,Switzerland,2022,8,15.988575289326329
CH,Switzerland,2022,9,10.050197664896649
CH,Switzerland,2022,10,10.355580252985801
CH,Switzerland,2022,11,4.130350609620413
CH,Switzerland,2022,12,-0.39354665433206804
CY,Cyprus,2015,1,10.936948822390649
CY,Cyprus,2015,2,10.948584641729083
CY,Cyprus,2015,3,13.44528567406439
CY,Cyprus,2015,4,14.481964079538981
CY,Cyprus,2015,5,19.534840429982832
CY,Cyprus,2015,6,21.680132738749187
CY,Cyprus,2015,7,24.76026245855516
CY,Cyprus,2015,8,26.855598388179658
CY,Cyprus,2015,9,25.04310754140218
CY,Cyprus,2015,10,21.863532589327903
CY,Cyprus,2015,11,17.72917626698812
CY,Cyprus,2015,12,12.864352626185264
CY,Cyprus,2016,1,10.322041726881459
CY,Cyprus,2016,2,13.06079285720299
CY,Cyprus,2016,3,14.03680782933389
CY,Cyprus,2016,4,17.25844449996948
CY,Cyprus,2016,5,19.41619171634797
CY,Cyprus,2016,6,24.132273737589518
CY,Cyprus,2016,7,25.955278827298073
CY,Cyprus,2016,8,26.150132394606068
CY,Cyprus,2016,9,23.89258359273275
CY,Cyprus,2016,10,21.41681012799663
CY,Cyprus,2016,11,16.602095286051433
CY,Cyprus,2016,12,10.989604042422387
CY,Cyprus,2017,1,9.890269756317139
CY,Cyprus,2017,2,10.637686337743487
CY,Cyprus,2017,3,13.17181501080913
CY,Cyprus,2017,4,15.720683892567953
CY,Cyprus,2017,5,19.290151965233587
CY,Cyprus,2017,6,22.980372556050618
CY,Cyprus,2017,7,26.598357662077873
CY,Cyprus,2017,8,25.639714210264145
CY,Cyprus,2017,9,24.1460391998291
CY,Cyprus,2017,10,20.57721168764176
CY,Cyprus,2017,11,NA
CY,Cyprus,2017,12,13.838679467478107
CY,Cyprus,2018,1,11.91454533607729
CY,Cyprus,2018,2,13.099887609481812
CY,Cyprus,2018,3,14.535597155171056
CY,Cyprus,2018,4,17.38370402654012
CY,Cyprus,2018,5,21.90885377699329
CY,Cyprus,2018,6,23.4999137878418
CY,Cyprus,2018,7,NA
CY,Cyprus,2018,8,25.808467126661732
CY,Cyprus,2018,9,NA
CY,Cyprus,2018,10,21.67179621419599
CY,Cyprus,2018,11,17.333262729644776
CY,Cyprus,2018,12,13.41909679289787
CY,Cyprus,2019,1,11.313178477748748
CY,Cyprus,2019,2,12.294751405715942
CY,Cyprus,2019,3,12.485998799723964
CY,Cyprus,2019,4,14.83742971420288
CY,Cyprus,2019,5,19.935276739058956
CY,Cyprus,2019,6,23.768171056111655
CY,Cyprus,2019,7,NA
CY,Cyprus,2019,8,25.700437299666866
CY,Cyprus,2019,9,24.133520698547365
CY,Cyprus,2019,10,22.289635689027847
CY,Cyprus,2019,11,18.739988327026367
CY,Cyprus,2019,12,13.252786482534102
CY,Cyprus,2020,1,10.667284457914292
CY,Cyprus,2020,2,11.054323484157694
CY,Cyprus,2020,3,13.07370622696415
CY,Cyprus,2020,4,15.241336154937745
CY,Cyprus,2020,5,NA
CY,Cyprus,2020,6,21.894404665629068
CY,Cyprus,2020,7,25.59507203871204
CY,Cyprus,2020,8,26.280950484737275
CY,Cyprus,2020,9,26.155513572692872
CY,Cyprus,2020,10,22.863929194788778
CY,Cyprus,2020,11,NA
CY,Cyprus,2020,12,NA
CY,Cyprus,2021,1,NA
CY,Cyprus,2021,2,NA
CY,Cyprus,2021,3,NA
CY,Cyprus,2021,4,NA
CY,Cyprus,2021,5,NA
CY,Cyprus,2021,6,NA
CY,Cyprus,2021,7,NA
CY,Cyprus,2021,8,NA
CY,Cyprus,2021,9,NA
CY,Cyprus,2021,10,NA
CY,Cyprus,2021,11,NA
CY,Cyprus,2021,12,NA
CY,Cyprus,2022,1,NA
CY,Cyprus,2022,2,NA
CY,Cyprus,2022,3,NA
CY,Cyprus,2022,4,NA
CY,Cyprus,2022,5,NA
CY,Cyprus,2022,6,NA
CY,Cyprus,2022,7,NA
CY,Cyprus,2022,8,NA
CY,Cyprus,2022,9,NA
CY,Cyprus,2022,10,NA
CY,Cyprus,2022,11,NA
CY,Cyprus,2022,12,NA
CZ,Czechia,2015,1,0.964600059804657
CZ,Czechia,2015,2,-0.011996099459272895
CZ,Czechia,2015,3,4.147804337163125
CZ,Czechia,2015,4,7.914980624119441
CZ,Czechia,2015,5,12.551722834187169
CZ,Czechia,2015,6,16.21499423980713
CZ,Czechia,2015,7,20.402054725154752
CZ,Czechia,2015,8,21.478404998779297
CZ,Czechia,2015,9,13.241795174280803
CZ,Czechia,2015,10,7.967674855263002
CZ,Czechia,2015,11,5.79661035190026
CZ,Czechia,2015,12,3.722722638037897
CZ,Czechia,2016,1,-1.3684146764778318
CZ,Czechia,2016,2,3.104575652243762
CZ,Czechia,2016,3,3.4221916275639694
CZ,Czechia,2016,4,7.788362399737041
CZ,Czechia,2016,5,13.49902239153462
CZ,Czechia,2016,6,17.328799947102866
CZ,Czechia,2016,7,18.76976142391082
CZ,Czechia,2016,8,17.181075003839307
CZ,Czechia,2016,9,15.98230727513631
CZ,Czechia,2016,10,7.512113509639617
CZ,Czechia,2016,11,2.730768577754497
CZ,Czechia,2016,12,-0.4385012138274409
CZ,Czechia,2017,1,-5.523981790869467
CZ,Czechia,2017,2,1.1469925455749035
CZ,Czechia,2017,3,5.99685856988353
CZ,Czechia,2017,4,6.956235531965892
CZ,Czechia,2017,5,13.940871192562964
CZ,Czechia,2017,6,18.339561176300048
CZ,Czechia,2017,7,18.650474794449345
CZ,Czechia,2017,8,18.936761702260664
CZ,Czechia,2017,9,11.91358273824056
CZ,Czechia,2017,10,9.597284709253618
CZ,Czechia,2017,11,3.742102211713791
CZ,Czechia,2017,12,0.8281219163008275
CZ,Czechia,2018,1,1.8437399796901213
CZ,Czechia,2018,2,-3.4102959918922604
CZ,Czechia,2018,3,0.8745351650061142
CZ,Czechia,2018,4,12.856089631716412
CZ,Czechia,2018,5,16.32098477886569
CZ,Czechia,2018,6,17.589068031311037
CZ,Czechia,2018,7,19.81572086580338
CZ,Czechia,2018,8,20.80065736462993
CZ,Czechia,2018,9,14.664434750874836
CZ,Czechia,2018,10,10.139395721497074
CZ,Czechia,2018,11,4.351200235386688
CZ,Czechia,2018,12,1.2778219676786855
CZ,Czechia,2019,1,-1.658820237844221
CZ,Czechia,2019,2,1.7771612336593012
CZ,Czechia,2019,3,5.673125459301856
CZ,Czechia,2019,4,9.531671492258708
CZ,Czechia,2019,5,10.776201078968665
CZ,Czechia,2019,6,20.874691772460938
CZ,Czechia,2019,7,19.029990073173277
CZ,Czechia,2019,8,19.091919406767815
CZ,Czechia,2019,9,13.445248746871949
CZ,Czechia,2019,10,10.406338455215577
CZ,Czechia,2019,11,5.695901728173097
CZ,Czechia,2019,12,1.9654501739048185
CZ,Czechia,2020,1,0.3202538538964525
CZ,Czechia,2020,2,3.770356930471186
CZ,Czechia,2020,3,3.9947706102844207
CZ,Czechia,2020,4,9.380997205525636
CZ,Czechia,2020,5,11.061748627693422
CZ,Czechia,2020,6,16.482927481333416
CZ,Czechia,2020,7,17.853291019316643
CZ,Czechia,2020,8,18.955313528737715
CZ,Czechia,2020,9,14.126589663823445
CZ,Czechia,2020,10,9.032316930832401
CZ,Czechia,2020,11,3.9029136200745898
CZ,Czechia,2020,12,1.7626081539257883
CZ,Czechia,2021,1,-1.0432906974737923
CZ,Czechia,2021,2,-0.7205508181026999
CZ,Czechia,2021,3,2.7262864189763225
CZ,Czechia,2021,4,5.509118356617788
CZ,Czechia,2021,5,10.632419001671575
CZ,Czechia,2021,6,18.993059889475504
CZ,Czechia,2021,7,18.898608115411573
CZ,Czechia,2021,8,16.142056772785804
CZ,Czechia,2021,9,14.323361269632976
CZ,Czechia,2021,10,8.131046264402327
CZ,Czechia,2021,11,3.66484917414685
CZ,Czechia,2021,12,0.4617174056268506
CZ,Czechia,2022,1,0.6320060687440059
CZ,Czechia,2022,2,2.9046244956552982
CZ,Czechia,2022,3,3.2712079450007416
CZ,Czechia,2022,4,6.46344795251886
CZ,Czechia,2022,5,14.379311130892846
CZ,Czechia,2022,6,18.84715553919474
CZ,Czechia,2022,7,18.818977571302845
CZ,Czechia,2022,8,19.323710472353042
CZ,Czechia,2022,9,12.084375953674316
CZ,Czechia,2022,10,10.764580403604816
CZ,Czechia,2022,11,4.196011920770009
CZ,Czechia,2022,12,0.36242479662741334
DE,Germany,2015,1,2.2032078294263733
DE,Germany,2015,2,0.7614404234918766
DE,Germany,2015,3,5.2076134450974
DE,Germany,2015,4,8.422974689801533
DE,Germany,2015,5,12.344195242851011
DE,Germany,2015,6,15.81957976023356
DE,Germany,2015,7,19.384807432851485
DE,Germany,2015,8,19.881926721142186
DE,Germany,2015,9,12.987309741973878
DE,Germany,2015,10,8.399438488867975
DE,Germany,2015,11,7.524768086274466
DE,Germany,2015,12,6.556060948679525
DE,Germany,2016,1,0.9799085985268311
DE,Germany,2016,2,3.332660986431714
DE,Germany,2016,3,4.031136262080361
DE,Germany,2016,4,7.920674626032511
DE,Germany,2016,5,13.74635059602799
DE,Germany,2016,6,17.041873836517333
DE,Germany,2016,7,18.626672775514663
DE,Germany,2016,8,17.733321220644058
DE,Germany,2016,9,16.87786169052124
DE,Germany,2016,10,8.500323957012546
DE,Germany,2016,11,3.8271861265103024
DE,Germany,2016,12,2.214168213067516
DE,Germany,2017,1,-2.0811347471129507
DE,Germany,2017,2,2.8987670641924654
DE,Germany,2017,3,7.207582635264243
DE,Germany,2017,4,7.421999716758728
DE,Germany,2017,5,14.145086672998243
DE,Germany,2017,6,17.75189193089803
DE,Germany,2017,7,18.044750367441484
DE,Germany,2017,8,17.857032683587843
DE,Germany,2017,9,12.819860140482586
DE,Germany,2017,10,11.178817318331811
DE,Germany,2017,11,5.124713192383448
DE,Germany,2017,12,2.7252510174988744
DE,Germany,2018,1,3.7047591156536535
DE,Germany,2018,2,-1.8447218256936013
DE,Germany,2018,3,2.3567445585804605
